token_id,title
2529,"Fire Within, The (Le Feu Follet) (1963)"
2530,"Love Bewitched, A (El Amor Brujo) (1986)"
2531,"Lady Eve, The (1941)"
2532,Sullivan's Travels (1942)
2533,"Palm Beach Story, The (1942)"
2534,Man Facing Southeast (Hombre Mirando al Sudeste) (1986)
2535,Niagara (1953)
2536,Gilda (1946)
2537,South Pacific (1958)
2538,Flashdance (1983)
2539,Indochine (1992)
2540,"Dirty Dozen, The (1967)"
2541,Mike's Murder (1984)
2542,Help! (1965)
2543,Goldfinger (1964)
2544,From Russia with Love (1963)
2545,Dr. No (1962)
2546,"Blue Lagoon, The (1980)"
2547,"Fistful of Dollars, A (1964)"
2548,"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight) (1996)"
2549,Home Alone 2: Lost in New York (1992)
2550,Someone to Watch Over Me (1987)
2551,Fight Club (1999)
2552,"Story of Us, The (1999)"
2553,Fever Pitch (1997)
2554,Joe the King (1999)
2555,Julien Donkey-Boy (1999)
2556,"Omega Code, The (1999)"
2557,"Straight Story, The (1999)"
2558,"Bad Seed, The (1956)"
2559,Time Bandits (1981)
2560,"Man and a Woman, A (Un Homme et une Femme) (1966)"
2561,Fitzcarraldo (1982)
2562,All That Jazz (1979)
2563,Red Sorghum (Hong Gao Liang) (1987)
2564,Crimes and Misdemeanors (1989)
2565,Bats (1999)
2566,"Best Man, The (1999)"
2567,Bringing Out the Dead (1999)
2568,Crazy in Alabama (1999)
2569,Three to Tango (1999)
2570,Body Shots (1999)
2571,"Brother, Can You Spare a Dime? (1975)"
2572,"Guardian, The (1990)"
2573,"Ipcress File, The (1965)"
2574,On Any Sunday (1971)
2575,Robocop (1987)
2576,Robocop 2 (1990)
2577,Who Framed Roger Rabbit? (1988)
2578,Melvin and Howard (1980)
2579,For Your Eyes Only (1981)
2580,Licence to Kill (1989)
2581,Live and Let Die (1973)
2582,Rawhead Rex (1986)
2583,Thunderball (1965)
2584,"City, The (1998)"
2585,"House on Haunted Hill, The (1999)"
2586,Music of the Heart (1999)
2587,Being John Malkovich (1999)
2588,Dreaming of Joseph Lees (1998)
2589,"Princess Mononoke, The (Mononoke Hime) (1997)"
2590,"Suburbans, The (1999)"
2591,My Best Fiend (Mein liebster Feind) (1999)
2592,Train of Life (Train De Vie) (1998)
2593,"Bachelor, The (1999)"
2594,"Bone Collector, The (1999)"
2595,"Insider, The (1999)"
2596,American Movie (1999)
2597,Last Night (1998)
2598,Rosetta (1999)
2599,"They Shoot Horses, Don't They? (1969)"
2600,Battling Butler (1926)
2601,Bride of Re-Animator (1990)
2602,Bustin' Loose (1981)
2603,Coma (1978)
2604,Creepshow (1982)
2605,Creepshow 2 (1987)
2606,Re-Animator (1985)
2607,Drugstore Cowboy (1989)
2608,Falling Down (1993)
2609,"Funhouse, The (1981)"
2610,"General, The (1927)"
2611,Piranha (1978)
2612,Rough Night in Jericho (1967)
2613,Slaughterhouse (1987)
2614,Slaughterhouse 2 (1988)
2615,"Taming of the Shrew, The (1967)"
2616,Nighthawks (1981)
2617,Yojimbo (1961)
2618,Repossessed (1990)
2619,"Omega Man, The (1971)"
2620,Spaceballs (1987)
2621,Robin Hood (1973)
2622,Mister Roberts (1955)
2623,Quest for Fire (1981)
2624,Little Big Man (1970)
2625,"Face in the Crowd, A (1957)"
2626,Trading Places (1983)
2627,Meatballs (1979)
2628,Meatballs Part II (1984)
2629,Meatballs III (1987)
2630,Meatballs 4 (1992)
2631,Dead Again (1991)
2632,Peter's Friends (1992)
2633,"Incredibly True Adventure of Two Girls in Love, The (1995)"
2634,Experience Preferred... But Not Essential (1982)
2635,Under the Rainbow (1981)
2636,How I Won the War (1967)
2637,Light It Up (1999)
2638,Anywhere But Here (1999)
2639,Dogma (1999)
2640,"Messenger: The Story of Joan of Arc, The (1999)"
2641,Pokémon: The First Movie (1998)
2642,Felicia's Journey (1999)
2643,Oxygen (1999)
2644,"Ape, The (1940)"
2645,"Commitments, The (1991)"
2646,Holiday Inn (1942)
2647,"Longest Day, The (1962)"
2648,Poison Ivy (1992)
2649,Poison Ivy: New Seduction (1997)
2650,Tora! Tora! Tora! (1970)
2651,Women on the Verge of a Nervous Breakdown (1988)
2652,"Verdict, The (1982)"
2653,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)"
2654,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)"
2655,Stand and Deliver (1987)
2656,Moonstruck (1987)
2657,"Sandpiper, The (1965)"
2658,Jeremiah Johnson (1972)
2659,Repulsion (1965)
2660,Irma la Douce (1963)
2661,42 Up (1998)
2662,Liberty Heights (1999)
2663,Mansfield Park (1999)
2664,Sleepy Hollow (1999)
2665,"World Is Not Enough, The (1999)"
2666,All About My Mother (Todo Sobre Mi Madre) (1999)
2667,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934)
2668,Scrooged (1988)
2669,Harvey (1950)
2670,"Bicycle Thief, The (Ladri di biciclette) (1948)"
2671,Matewan (1987)
2672,Kagemusha (1980)
2673,Chushingura (1962)
2674,McCabe & Mrs. Miller (1971)
2675,Maurice (1987)
2676,"Grapes of Wrath, The (1940)"
2677,My Man Godfrey (1957)
2678,"Shop Around the Corner, The (1940)"
2679,"Natural, The (1984)"
2680,Shampoo (1975)
2681,"River Runs Through It, A (1992)"
2682,Fatal Attraction (1987)
2683,Jagged Edge (1985)
2684,Stanley & Iris (1990)
2685,Midnight Run (1988)
2686,Awakenings (1990)
2687,Come See the Paradise (1990)
2688,Backdraft (1991)
2689,"Fisher King, The (1991)"
2690,"River, The (1984)"
2691,Country (1984)
2692,Places in the Heart (1984)
2693,'Night Mother (1986)
2694,End of Days (1999)
2695,Toy Story 2 (1999)
2696,Flawless (1999)
2697,Miss Julie (1999)
2698,Ride with the Devil (1999)
2699,Tumbleweeds (1999)
2700,"Distinguished Gentleman, The (1992)"
2701,"Hitch-Hiker, The (1953)"
2702,Santa Fe Trail (1940)
2703,Agnes Browne (1999)
2704,"End of the Affair, The (1999)"
2705,Holy Smoke (1999)
2706,"Map of the World, A (1999)"
2707,Sweet and Lowdown (1999)
2708,Bonfire of the Vanities (1990)
2709,Daddy Long Legs (1919)
2710,Go West (1925)
2711,"Grand Illusion (Grande illusion, La) (1937)"
2712,"Great Santini, The (1979)"
2713,"Sea Wolves, The (1980)"
2714,Stealing Home (1988)
2715,Tarzan the Fearless (1933)
2716,"Three Ages, The (1923)"
2717,"Two Jakes, The (1990)"
2718,U2: Rattle and Hum (1988)
2719,Hell in the Pacific (1968)
2720,"Glass Bottom Boat, The (1966)"
2721,"Cradle Will Rock, The (1999)"
2722,Deuce Bigalow: Male Gigolo (1999)
2723,"Green Mile, The (1999)"
2724,"Cider House Rules, The (1999)"
2725,Diamonds (1999)
2726,"War Zone, The (1999)"
2727,"Last Picture Show, The (1971)"
2728,"7th Voyage of Sinbad, The (1958)"
2729,Blood on the Sun (1945)
2730,Anna and the King (1999)
2731,Bicentennial Man (1999)
2732,Stuart Little (1999)
2733,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)"
2734,Fantasia 2000 (1999)
2735,Magnolia (1999)
2736,Onegin (1999)
2737,Simpatico (1999)
2738,Topsy-Turvy (1999)
2739,Boiling Point (1993)
2740,Brenda Starr (1989)
2741,Carnal Knowledge (1971)
2742,Easy Rider (1969)
2743,"Falcon and the Snowman, The (1984)"
2744,Room at the Top (1959)
2745,Any Given Sunday (1999)
2746,Man on the Moon (1999)
2747,Galaxy Quest (1999)
2748,"Talented Mr. Ripley, The (1999)"
2749,Next Friday (1999)
2750,"Hurricane, The (1999)"
2751,Angela's Ashes (1999)
2752,Play it to the Bone (1999)
2753,Titus (1999)
2754,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999)
2755,"Third Miracle, The (1999)"
2756,Montana (1998)
2757,Snow Falling on Cedars (1999)
2758,"Girl, Interrupted (1999)"
2759,"Life and Times of Hank Greenberg, The (1998)"
2760,My Dog Skip (1999)
2761,Supernova (2000)
2762,"Terrorist, The (Malli) (1998)"
2763,"Way We Were, The (1973)"
2764,Stalag 17 (1953)
2765,"Presidio, The (1988)"
2766,Papillon (1973)
2767,Pal Joey (1957)
2768,"Last Detail, The (1973)"
2769,Five Easy Pieces (1970)
2770,Dead Calm (1989)
2771,"Boys from Brazil, The (1978)"
2772,Against All Odds (1984)
2773,"Snows of Kilimanjaro, The (1952)"
2774,Loaded Weapon 1 (1993)
2775,Fast Times at Ridgemont High (1982)
2776,"Cry in the Dark, A (1988)"
2777,Batman: Mask of the Phantasm (1993)
2778,American Flyers (1985)
2779,Voyage of the Damned (1976)
2780,"Star Is Born, A (1937)"
2781,Poison (1991)
2782,Pacific Heights (1990)
2783,"Draughtsman's Contract, The (1982)"
2784,Carmen (1984)
2785,"Zed & Two Noughts, A (1985)"
2786,Woman in the Dunes (Suna no onna) (1964)
2787,Down to You (2000)
2788,"Odessa File, The (1974)"
2789,Seven Chances (1925)
2790,Where the Buffalo Roam (1980)
2791,Eye of the Beholder (1999)
2792,Isn't She Great? (2000)
2793,"Big Tease, The (1999)"
2794,"Cup, The (Phörpa) (1999)"
2795,Encino Man (1992)
2796,"Goodbye Girl, The (1977)"
2797,I Am Cuba (Soy Cuba/Ya Kuba) (1964)
2798,Malcolm X (1992)
2799,Sister Act (1992)
2800,Sister Act 2: Back in the Habit (1993)
2801,"Hand That Rocks the Cradle, The (1992)"
2802,Alive (1993)
2803,Agnes of God (1985)
2804,Scent of a Woman (1992)
2805,Wayne's World (1992)
2806,Wayne's World 2 (1993)
2807,"League of Their Own, A (1992)"
2808,Patriot Games (1992)
2809,"Bodyguard, The (1992)"
2810,Death Becomes Her (1992)
2811,Far and Away (1992)
2812,Howards End (1992)
2813,Singles (1992)
2814,Twin Peaks: Fire Walk with Me (1992)
2815,White Men Can't Jump (1992)
2816,Buffy the Vampire Slayer (1992)
2817,Hard-Boiled (Lashou shentan) (1992)
2818,Man Bites Dog (C'est arrivé près de chez vous) (1992)
2819,"Mariachi, El (1992)"
2820,Stop! Or My Mom Will Shoot (1992)
2821,Forever Young (1992)
2822,"Cutting Edge, The (1992)"
2823,Of Mice and Men (1992)
2824,Bad Lieutenant (1992)
2825,Scream 3 (2000)
2826,Single White Female (1992)
2827,"Boondock Saints, The (1999)"
2828,Gun Shy (2000)
2829,"Brandon Teena Story, The (1998)"
2830,Different for Girls (1996)
2831,Minnie and Moskowitz (1971)
2832,They Might Be Giants (1971)
2833,"Beach, The (2000)"
2834,Snow Day (2000)
2835,"Tigger Movie, The (2000)"
2836,Not One Less (Yi ge dou bu neng shao) (1999)
2837,"Big Combo, The (1955)"
2838,Conceiving Ada (1997)
2839,To Sir with Love (1967)
2840,Boiler Room (2000)
2841,Hanging Up (2000)
2842,Pitch Black (2000)
2843,"Whole Nine Yards, The (2000)"
2844,Beautiful People (1999)
2845,Black Tar Heroin: The Dark End of the Street (1999)
2846,Blue Collar (1978)
2847,"Circus, The (1928)"
2848,City Lights (1931)
2849,"Flamingo Kid, The (1984)"
2850,"Dog's Life, A (1920)"
2851,"Kid, The (1921)"
2852,"Man from Laramie, The (1955)"
2853,Class Reunion (1982)
2854,Reindeer Games (2000)
2855,Wonder Boys (2000)
2856,Deterrence (1998)
2857,Judy Berlin (1999)
2858,Mifune (Mifunes sidste sang) (1999)
2859,Drowning Mona (2000)
2860,"Next Best Thing, The (2000)"
2861,What Planet Are You From? (2000)
2862,Beyond the Mat (2000)
2863,Ghost Dog: The Way of the Samurai (1999)
2864,"Year My Voice Broke, The (1987)"
2865,Splendor in the Grass (1961)
2866,My Tutor (1983)
2867,"Killing of Sister George, The (1968)"
2868,Key Largo (1948)
2869,Jail Bait (1954)
2870,For All Mankind (1989)
2871,Cross of Iron (1977)
2872,Bride of the Monster (1956)
2873,Born Yesterday (1950)
2874,Birdy (1984)
2875,And God Created Woman (1988)
2876,Blood Feast (1963)
2877,"Charlie, the Lonesome Cougar (1967)"
2878,Color Me Blood Red (1965)
2879,Never Cry Wolf (1983)
2880,"Perils of Pauline, The (1947)"
2881,"Raisin in the Sun, A (1961)"
2882,Two Thousand Maniacs! (1964)
2883,Mission to Mars (2000)
2884,"Ninth Gate, The (2000)"
2885,East-West (Est-ouest) (1999)
2886,Defending Your Life (1991)
2887,Breaking Away (1979)
2888,Hoosiers (1986)
2889,Bull Durham (1988)
2890,Dog Day Afternoon (1975)
2891,American Graffiti (1973)
2892,"Asphalt Jungle, The (1950)"
2893,"Searchers, The (1956)"
2894,Where Eagles Dare (1969)
2895,"Devil's Brigade, The (1968)"
2896,"Big Country, The (1958)"
2897,Betrayed (1988)
2898,Bound for Glory (1976)
2899,"Bridge at Remagen, The (1969)"
2900,Daughters of the Dust (1992)
2901,Destination Moon (1950)
2902,On the Beach (1959)
2903,"Taking of Pelham One Two Three, The (1974)"
2904,Volunteers (1985)
2905,JFK (1991)
2906,Who's Harry Crumb? (1989)
2907,Harry and the Hendersons (1987)
2908,Let's Get Harry (1986)
2909,Shanghai Surprise (1986)
2910,Who's That Girl? (1987)
2911,She-Devil (1989)
2912,Date with an Angel (1987)
2913,Blind Date (1987)
2914,Nadine (1987)
2915,"Muppet Movie, The (1979)"
2916,"Great Muppet Caper, The (1981)"
2917,"Muppets Take Manhattan, The (1984)"
2918,Sesame Street Presents Follow That Bird (1985)
2919,We're Back! A Dinosaur's Story (1993)
2920,Baby... Secret of the Lost Legend (1985)
2921,Turtle Diary (1985)
2922,Raise the Titanic (1980)
2923,Titanic (1953)
2924,"Night to Remember, A (1958)"
2925,Captain Horatio Hornblower (1951)
2926,Erin Brockovich (2000)
2927,Final Destination (2000)
2928,Soft Fruit (1999)
2929,"Bear, The (1988)"
2930,Love Is a Many-Splendored Thing (1955)
2931,"Mirror, The (Zerkalo) (1975)"
2932,"Trial, The (Le Procès) (1963)"
2933,"Crimson Pirate, The (1952)"
2934,Thelma & Louise (1991)
2935,Something for Everyone (1970)
2936,...And Justice for All (1979)
2937,Animal House (1978)
2938,She's Gotta Have It (1986)
2939,School Daze (1988)
2940,Do the Right Thing (1989)
2941,Mo' Better Blues (1990)
2942,Jungle Fever (1991)
2943,Coogan's Bluff (1968)
2944,"Champ, The (1979)"
2945,Creature Comforts (1990)
2946,Death Wish (1974)
2947,Death Wish II (1982)
2948,Death Wish 3 (1985)
2949,Death Wish 4: The Crackdown (1987)
2950,Death Wish V: The Face of Death (1994)
2951,Double Indemnity (1944)
2952,Dying Young (1991)
2953,Cool as Ice (1991)
2954,Teenage Mutant Ninja Turtles (1990)
2955,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991)
2956,Teenage Mutant Ninja Turtles III (1993)
2957,Red Dawn (1984)
2958,Band of the Hand (1986)
2959,Born American (1986)
2960,Bloodsport (1988)
2961,Eyes of Laura Mars (1978)
2962,Funny Bones (1995)
2963,"Good Earth, The (1937)"
2964,"Good Morning, Vietnam (1987)"
2965,"Good Mother, The (1988)"
2966,Grumpy Old Men (1993)
2967,Guess Who's Coming to Dinner (1967)
2968,Romeo Must Die (2000)
2969,Here on Earth (2000)
2970,Whatever It Takes (2000)
2971,"Color of Paradise, The (Rang-e Khoda) (1999)"
2972,Waking the Dead (1999)
2973,Gothic (1986)
2974,Lord of the Flies (1963)
2975,Modern Times (1936)
2976,Last Resort (1994)
2977,Solar Crisis (1993)
2978,That's Life! (1986)
2979,Heart and Souls (1993)
2980,Hud (1963)
2981,"Hustler, The (1961)"
2982,Inherit the Wind (1960)
2983,Dersu Uzala (1974)
2984,Close Encounters of the Third Kind (1977)
2985,Jonah Who Will Be 25 in the Year 2000 (1976)
2986,Retroactive (1997)
2987,"Place in the Sun, A (1951)"
2988,Jacob's Ladder (1990)
2989,Empire Records (1995)
2990,"Bamba, La (1987)"
2991,Ladyhawke (1985)
2992,Lucas (1986)
2993,High Fidelity (2000)
2994,"Road to El Dorado, The (2000)"
2995,"Skulls, The (2000)"
2996,Devil Girl From Mars (1954)
2997,"Dorado, El (1967)"
2998,"Hideous Sun Demon, The (1959)"
2999,Hook (1991)
3000,Horror Express (1972)
3001,My Chauffeur (1986)
3002,"Son of the Sheik, The (1926)"
3003,True Grit (1969)
3004,Roadside Prophets (1992)
3005,Madame Sousatzka (1988)
3006,Max Dugan Returns (1983)
3007,Midnight Express (1978)
3008,Misery (1990)
3009,Mr. Saturday Night (1992)
3010,Murphy's Romance (1985)
3011,My Life (1993)
3012,Solaris (Solyaris) (1972)
3013,Network (1976)
3014,No Way Out (1987)
3015,North Dallas Forty (1979)
3016,"Odd Couple, The (1968)"
3017,"Outlaw Josey Wales, The (1976)"
3018,Black and White (1999)
3019,Frequency (2000)
3020,Ready to Rumble (2000)
3021,Return to Me (2000)
3022,Rules of Engagement (2000)
3023,Joe Gould's Secret (2000)
3024,Me Myself I (2000)
3025,"Bell, Book and Candle (1958)"
3026,"End of Violence, The (1997)"
3027,Force 10 from Navarone (1978)
3028,How to Stuff a Wild Bikini (1965)
3029,Mystery Train (1989)
3030,Taffin (1988)
3031,Arthur (1981)
3032,Bachelor Party (1984)
3033,Parenthood (1989)
3034,Predator (1987)
3035,"Prince of Tides, The (1991)"
3036,"Postman Always Rings Twice, The (1981)"
3037,All the Vermeers in New York (1990)
3038,Freedom for Us (À nous la liberté ) (1931)
3039,"Actor's Revenge, An (Yukinojo Henge) (1963)"
3040,28 Days (2000)
3041,American Psycho (2000)
3042,Keeping the Faith (2000)
3043,Where the Money Is (2000)
3044,East is East (1999)
3045,"Filth and the Fury, The (2000)"
3046,Passion of Mind (1999)
3047,Diner (1982)
3048,Shakes the Clown (1991)
3049,Cabaret (1972)
3050,What Ever Happened to Baby Jane? (1962)
3051,Prick Up Your Ears (1987)
3052,Auntie Mame (1958)
3053,Guys and Dolls (1955)
3054,"Hunger, The (1983)"
3055,Marathon Man (1976)
3056,Caddyshack (1980)
3057,Gossip (2000)
3058,Love and Basketball (2000)
3059,U-571 (2000)
3060,"Virgin Suicides, The (1999)"
3061,Jennifer 8 (1992)
3062,Limelight (1952)
3063,Committed (2000)
3064,"Crow: Salvation, The (2000)"
3065,"Flintstones in Viva Rock Vegas, The (2000)"
3066,Where the Heart Is (2000)
3067,"Big Kahuna, The (2000)"
3068,Bossa Nova (1999)
3069,Smiling Fish and Goat on Fire (1999)
3070,"Idiots, The (Idioterne) (1998)"
3071,"Last September, The (1999)"
3072,Time Code (2000)
3073,Carnosaur (1993)
3074,Carnosaur 2 (1995)
3075,Carnosaur 3: Primal Species (1996)
3076,"Hidden, The (1987)"
3077,Two Moon Juction (1988)
3078,Gladiator (2000)
3079,I Dreamed of Africa (2000)
3080,Up at the Villa (2000)
3081,Human Traffic (1999)
3082,Breathless (1983)
3083,"Great Locomotive Chase, The (1956)"
3084,"Idolmaker, The (1980)"
3085,Inferno (1980)
3086,"King of Marvin Gardens, The (1972)"
3087,"Lords of Flatbush, The (1974)"
3088,Mr. Mom (1983)
3089,Time Masters (Les Maîtres du Temps) (1982)
3090,Battlefield Earth (2000)
3091,Center Stage (2000)
3092,Screwed (2000)
3093,Whipped (2000)
3094,Hamlet (2000)
3095,Anchors Aweigh (1945)
3096,Blue Hawaii (1961)
3097,G. I. Blues (1960)
3098,Gypsy (1962)
3099,King Creole (1958)
3100,On the Town (1949)
3101,Pee-wee's Big Adventure (1985)
3102,Roustabout (1964)
3103,Saludos Amigos (1943)
3104,"Slipper and the Rose, The (1976)"
3105,Things Change (1988)
3106,Honeymoon in Vegas (1992)
3107,Dinosaur (2000)
3108,Loser (2000)
3109,Road Trip (2000)
3110,Small Time Crooks (2000)
3111,"Hollywood Knights, The (1980)"
3112,"Myth of Fingerprints, The (1997)"
3113,"Twelve Chairs, The (1970)"
3114,Mission: Impossible 2 (2000)
3115,Shanghai Noon (2000)
3116,Better Living Through Circuitry (1999)
3117,8 1/2 Women (1999)
3118,Carnival of Souls (1962)
3119,Flying Tigers (1942)
3120,"Gold Rush, The (1925)"
3121,Monsieur Verdoux (1947)
3122,On Her Majesty's Secret Service (1969)
3123,Seven Days in May (1964)
3124,"Spy Who Loved Me, The (1977)"
3125,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998)
3126,Vagabond (Sans toit ni loi) (1985)
3127,Moonraker (1979)
3128,"Man with the Golden Gun, The (1974)"
3129,"King in New York, A (1957)"
3130,"Woman of Paris, A (1923)"
3131,In Old California (1942)
3132,"Fighting Seabees, The (1944)"
3133,Dark Command (1940)
3134,Cleo From 5 to 7 (Cléo de 5 à 7) (1962)
3135,Big Momma's House (2000)
3136,"Abominable Snowman, The (1957)"
3137,American Gigolo (1980)
3138,City of the Living Dead (Paura nella città dei morti viventi) (1980)
3139,"Endless Summer, The (1966)"
3140,"Guns of Navarone, The (1961)"
3141,Blow-Out (La Grande Bouffe) (1973)
3142,Pandora and the Flying Dutchman (1951)
3143,Quatermass and the Pit (1967)
3144,Quatermass II (1957)
3145,Puppet Master (1989)
3146,Puppet Master II (1990)
3147,Puppet Master III: Toulon's Revenge (1991)
3148,Puppet Master 4 (1993)
3149,Puppet Master 5: The Final Chapter (1994)
3150,Curse of the Puppet Master (1998)
3151,Retro Puppetmaster (1999)
3152,Rent-A-Cop (1988)
3153,Romeo and Juliet (1968)
3154,Stay Tuned (1992)
3155,"Story of G.I. Joe, The (1945)"
3156,Blazing Saddles (1974)
3157,Benji (1974)
3158,Benji the Hunted (1987)
3159,For the Love of Benji (1977)
3160,White Christmas (1954)
3161,Eraserhead (1977)
3162,Baraka (1992)
3163,"Man with the Golden Arm, The (1955)"
3164,"Decline of Western Civilization, The (1981)"
3165,"Decline of Western Civilization Part II: The Metal Years, The (1988)"
3166,For a Few Dollars More (1965)
3167,Magnum Force (1973)
3168,Blood Simple (1984)
3169,"Fabulous Baker Boys, The (1989)"
3170,Prizzi's Honor (1985)
3171,Flatliners (1990)
3172,Porky's (1981)
3173,Porky's II: The Next Day (1983)
3174,Porky's Revenge (1985)
3175,Private School (1983)
3176,Class of Nuke 'Em High (1986)
3177,"Toxic Avenger, The (1985)"
3178,"Toxic Avenger, Part II, The (1989)"
3179,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)"
3180,Night of the Creeps (1986)
3181,Predator 2 (1990)
3182,"Running Man, The (1987)"
3183,Starman (1984)
3184,"Brother from Another Planet, The (1984)"
3185,Alien Nation (1988)
3186,Mad Max (1979)
3187,Mad Max 2 (a.k.a. The Road Warrior) (1981)
3188,Mad Max Beyond Thunderdome (1985)
3189,Bird on a Wire (1990)
3190,Angel Heart (1987)
3191,Nine 1/2 Weeks (1986)
3192,Firestarter (1984)
3193,Sleepwalkers (1992)
3194,Action Jackson (1988)
3195,Sarafina! (1992)
3196,Soapdish (1991)
3197,"Long Walk Home, The (1990)"
3198,Clara's Heart (1988)
3199,Burglar (1987)
3200,Fatal Beauty (1987)
3201,Gone in 60 Seconds (2000)
3202,American Pimp (1999)
3203,Love's Labour's Lost (2000)
3204,Sunshine (1999)
3205,Trixie (1999)
3206,Hamlet (1990)
3207,Coming Home (1978)
3208,American Pop (1981)
3209,Assault on Precinct 13 (1976)
3210,Near Dark (1987)
3211,One False Move (1991)
3212,Shaft (1971)
3213,"Conversation, The (1974)"
3214,Cutter's Way (1981)
3215,"Fury, The (1978)"
3216,"Paper Chase, The (1973)"
3217,Prince of the City (1981)
3218,Serpico (1973)
3219,"Big Carnival, The (1951)"
3220,Lonely Are the Brave (1962)
3221,"Sugarland Express, The (1974)"
3222,Trouble in Paradise (1932)
3223,Big Trouble in Little China (1986)
3224,Badlands (1973)
3225,"Battleship Potemkin, The (Bronenosets Potyomkin) (1925)"
3226,Boys and Girls (2000)
3227,Shaft (2000)
3228,Titan A.E. (2000)
3229,Butterfly (La Lengua de las Mariposas) (2000)
3230,Jesus' Son (1999)
3231,Time Regained (Le Temps Retrouvé) (1999)
3232,Chicken Run (2000)
3233,"Me, Myself and Irene (2000)"
3234,"Patriot, The (2000)"
3235,"Adventures of Rocky and Bullwinkle, The (2000)"
3236,"Perfect Storm, The (2000)"
3237,"Golden Bowl, The (2000)"
3238,Asylum (1972)
3239,Communion (1989)
3240,Fun and Fancy Free (1947)
3241,"Kentucky Fried Movie, The (1977)"
3242,"Blood In, Blood Out (a.k.a. Bound by Honor) (1993)"
3243,F/X (1986)
3244,F/X 2 (1992)
3245,"Hot Spot, The (1990)"
3246,Missing in Action (1984)
3247,Missing in Action 2: The Beginning (1985)
3248,Braddock: Missing in Action III (1988)
3249,Thunderbolt and Lightfoot (1974)
3250,Dreamscape (1984)
3251,"Golden Voyage of Sinbad, The (1974)"
3252,House Party (1990)
3253,House Party 2 (1991)
3254,Make Mine Music (1946)
3255,Melody Time (1948)
3256,Nekromantik (1987)
3257,On Our Merry Way (1948)
3258,Rocketship X-M (1950)
3259,Shaft in Africa (1973)
3260,Shaft's Big Score! (1972)
3261,Croupier (1998)
3262,"Kid, The (2000)"
3263,Scary Movie (2000)
3264,But I'm a Cheerleader (1999)
3265,Shower (Xizhao) (1999)
3266,Blowup (1966)
3267,"Pawnbroker, The (1965)"
3268,Groove (2000)
3269,Footloose (1984)
3270,Duel in the Sun (1946)
3271,X-Men (2000)
3272,Chuck & Buck (2000)
3273,"Five Senses, The (1999)"
3274,"Wisdom of Crocodiles, The (a.k.a. Immortality) (2000)"
3275,"In Crowd, The (2000)"
3276,What Lies Beneath (2000)
3277,Pokémon the Movie 2000 (2000)
3278,Anatomy of a Murder (1959)
3279,Freejack (1992)
3280,Greaser's Palace (1972)
3281,H.O.T.S. (1979)
3282,Knightriders (1981)
3283,MacKenna's Gold (1969)
3284,Sinbad and the Eye of the Tiger (1977)
3285,Two Women (La Ciociara) (1961)
3286,What About Bob? (1991)
3287,White Sands (1992)
3288,Breaker Morant (1980)
3289,Everything You Always Wanted to Know About Sex (1972)
3290,Interiors (1978)
3291,Love and Death (1975)
3292,"Official Story, The (La Historia Oficial) (1985)"
3293,"Other Side of Sunday, The (Søndagsengler) (1996)"
3294,Pot O' Gold (1941)
3295,Tampopo (1986)
3296,Thomas and the Magic Railroad (2000)
3297,Nutty Professor II: The Klumps (2000)
3298,"Girl on the Bridge, The (La Fille sur le Pont) (1999)"
3299,Wonderland (1999)
3300,Autumn in New York (2000)
3301,Coyote Ugly (2000)
3302,Hollow Man (2000)
3303,Space Cowboys (2000)
3304,Psycho Beach Party (2000)
3305,Saving Grace (2000)
3306,"Black Sabbath (Tre Volti Della Paura, I) (1963)"
3307,"Brain That Wouldn't Die, The (1962)"
3308,Bronco Billy (1980)
3309,"Crush, The (1993)"
3310,Kelly's Heroes (1970)
3311,Phantasm II (1988)
3312,Phantasm III: Lord of the Dead (1994)
3313,Phantasm IV: Oblivion (1998)
3314,Pumpkinhead (1988)
3315,Air America (1990)
3316,Sleepaway Camp (1983)
3317,Steel Magnolias (1989)
3318,And God Created Woman (Et Dieu&#8230;Créa la Femme) (1956)
3319,Easy Money (1983)
3320,"Ilsa, She Wolf of the SS (1974)"
3321,Silent Fall (1994)
3322,"Spiral Staircase, The (1946)"
3323,Whatever Happened to Aunt Alice? (1969)
3324,I'm the One That I Want (2000)
3325,"Tao of Steve, The (2000)"
3326,"Tic Code, The (1998)"
3327,Aimée & Jaguar (1999)
3328,"Affair of Love, An (Une Liaison Pornographique) (1999)"
3329,Bless the Child (2000)
3330,Cecil B. Demented (2000)
3331,"Eyes of Tammy Faye, The (2000)"
3332,"Opportunists, The (1999)"
3333,"Replacements, The (2000)"
3334,About Adam (2000)
3335,"Cell, The (2000)"
3336,Godzilla 2000 (Gojira ni-sen mireniamu) (1999)
3337,"Original Kings of Comedy, The (2000)"
3338,Sunset Strip (2000)
3339,All the Rage (a.k.a. It's the Rage) (1999)
